distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
74.175827,6.120000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3747.269043,3747.269043,3559.905518
74.421494,6.139999,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3759.514404,3759.514404,3571.538574
74.667168,6.160000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3771.759766,3771.759766,3583.171875
74.912834,6.180000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3784.005371,3784.005371,3594.805176
75.158508,6.200000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3796.250977,3796.250977,3606.438477
75.404175,6.220000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3808.496582,3808.496582,3618.071777
75.649841,6.240000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3820.741699,3820.741699,3629.704590
75.895523,6.260000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3832.987549,3832.987549,3641.338379
76.141190,6.280000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3845.233154,3845.233154,3652.971436
76.386856,6.300000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3857.478760,3857.478760,3664.604492
76.632530,6.320000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3869.724121,3869.724121,3676.238037
76.878197,6.340000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3881.969727,3881.969727,3687.871094
77.123871,6.360000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3894.215332,3894.215332,3699.504395
77.369537,6.380000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3906.460693,3906.460693,3711.137695
77.615204,6.400000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3918.706299,3918.706299,3722.770996
77.860870,6.420000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3930.951660,3930.951660,3734.404053
78.106544,6.440001,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3943.197021,3943.197021,3746.037354
78.352211,6.460000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3955.442627,3955.442627,3757.670410
78.597885,6.480000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3967.687988,3967.687988,3769.303467
78.843544,6.500000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3979.933594,3979.933594,3780.936768
79.089211,6.520000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3992.178955,3992.178955,3792.570068
79.334885,6.540000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4004.424561,4004.424561,3804.203125
79.580551,6.560000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4016.669922,4016.669922,3815.836670
79.826233,6.580000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4028.915771,4028.915771,3827.469727
80.071899,6.600000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4041.161133,4041.161133,3839.103027
80.317566,6.620000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4053.406738,4053.406738,3850.736328
80.563232,6.640000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4065.651855,4065.651855,3862.369141
80.808899,6.660000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4077.897705,4077.897705,3874.002441
81.054573,6.680000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4090.143066,4090.143066,3885.635742
81.300240,6.699999,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4102.388184,4102.388184,3897.268799
81.545914,6.720000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4114.633789,4114.633789,3908.902344
81.791580,6.740000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4126.879395,4126.879395,3920.535400
82.037254,6.760000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4139.125000,4139.125000,3932.168945
82.282928,6.780000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4151.370605,4151.370605,3943.802246
82.528595,6.800000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4163.616211,4163.616211,3955.435547
82.774261,6.820001,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4175.861816,4175.861816,3967.068848
83.019936,6.840000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4188.107422,4188.107422,3978.701904
83.265594,6.860000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4200.352539,4200.352539,3990.334961
83.511269,6.880000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4212.598145,4212.598145,4001.968262
83.756935,6.900000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4224.843750,4224.843750,4013.601562
84.002609,6.920001,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4237.088867,4237.088867,4025.234619
84.248276,6.940001,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4249.334473,4249.334473,4036.867920
84.493950,6.960000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4261.580078,4261.580078,4048.500977
84.739616,6.980000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4273.825684,4273.825684,4060.134277
84.985291,7.000000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4286.071289,4286.071289,4071.767578
85.230957,7.020000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4298.316406,4298.316406,4083.400879
85.476624,7.040000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4310.562500,4310.562500,4095.033936
85.722290,7.060000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4322.807617,4322.807617,4106.666992
85.967964,7.080000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4335.052734,4335.052734,4118.300293
86.213631,7.099999,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4347.298340,4347.298340,4129.933594
86.459297,7.120000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4359.543945,4359.543945,4141.566895
86.704964,7.140000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4371.789551,4371.789551,4153.200195
86.950630,7.160000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4384.035156,4384.035156,4164.833008
87.196304,7.179999,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4396.280273,4396.280273,4176.466309
87.441971,7.200000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4408.525879,4408.525879,4188.099609
87.687645,7.220000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4420.771484,4420.771484,4199.732910
87.933311,7.240000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4433.017090,4433.017090,4211.366211
88.178986,7.260000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4445.262695,4445.262695,4222.999512
88.424660,7.280001,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4457.508301,4457.508301,4234.632812
88.670326,7.300000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4469.753906,4469.753906,4246.266113
88.915993,7.320000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4481.999512,4481.999512,4257.898926
89.161667,7.340000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4494.244629,4494.244629,4269.532227
89.407333,7.360000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4506.490234,4506.490234,4281.165527
89.653000,7.380000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4518.735840,4518.735840,4292.798828
89.898682,7.400000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4530.980957,4530.980957,4304.432617
90.144348,7.420000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4543.226562,4543.226562,4316.065430
90.390015,7.440001,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4555.472168,4555.472168,4327.698730
90.635681,7.460000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4567.717773,4567.717773,4339.332031
90.881348,7.480000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4579.963379,4579.963379,4350.965332
91.127022,7.500000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4592.208496,4592.208496,4362.598145
91.372688,7.520000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4604.454102,4604.454102,4374.231445
91.618355,7.540000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4616.699707,4616.699707,4385.864258
91.864021,7.560000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4628.945312,4628.945312,4397.497559
92.109695,7.580000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4641.190430,4641.190430,4409.130859
92.355362,7.600000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4653.436523,4653.436523,4420.764648
92.601028,7.620000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4665.681641,4665.681641,4432.397461
92.846710,7.640000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4677.927246,4677.927246,4444.031250
93.092377,7.660000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4690.172852,4690.172852,4455.664062
93.338043,7.680000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4702.418457,4702.418457,4467.297852
93.583710,7.700000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4714.663574,4714.663574,4478.930664
93.829376,7.720000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4726.909180,4726.909180,4490.563965
94.075050,7.739999,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4739.154297,4739.154297,4502.196777
94.320717,7.760000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4751.400391,4751.400391,4513.830078
94.566391,7.780000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4763.645508,4763.645508,4525.463379
94.812057,7.800000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4775.891602,4775.891602,4537.096680
95.057732,7.820001,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,4788.137207,4788.137207,4548.729980
